source_row,meter_number,installation_number,agreement_number,value,location,crs,source_x,source_y,latitude,longitude,bina_id,bina_value,bina_layer,method,meters,confidence,overlay,action,reason,hitIds
5,1430533,449920,44768386,BAYLAN_LORA_W,POINT (428485.471310981 4241383.48243975),EPSG:5258,428485.471310981,4241383.48243975,38.3024270304675,38.182422258878404,5338,YILDIZLAR 4. ETAP DC-2,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5338
8,1429588,453183,44772291,BAYLAN_LORA_W,POINT (428729.436429116 4241610.47085171),EPSG:5258,428729.436429116,4241610.47085171,38.30449112748716,38.18518821413361,5388,YILDIZLAR -TOKİ 5.ETAP DB-9,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5388
10,1430028,454499,44773050,BAYLAN_LORA_W,POINT (428417.902743372 4241467.87997529),EPSG:5258,428417.902743372,4241467.87997529,38.30318188965989,38.1816413238981,5342,YILDIZLAR 4. ETAP DC-6,Maks_Bina,inside,0.000031081083856430225,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5342
18,1431049,449198,44768515,BAYLAN_LORA_W,POINT (427887.400375833 4241266.71322877),EPSG:5258,427887.400375833,4241266.71322877,38.30132733527181,38.17559747061314,5375,YILDIZLAR 4. ETAP GB-12,Maks_Bina,inside,0.000027737124906560185,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5375
21,1429247,449353,44768590,BAYLAN_LORA_W,POINT (428601.6986 4242057.0498),EPSG:5258,428601.6986,4242057.0498,38.30850371652995,38.18368287956266,5254,DC 12,Maks_Bina,inside,0.000023801821394195653,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5254
22,1430179,449927,44768599,BAYLAN_LORA_W,POINT (427631.576590957 4241144.53471241),EPSG:5258,427631.576590957,4241144.53471241,38.30020617576364,38.17268563422931,5380,YILDIZLAR 4.ETAP DB-26,Maks_Bina,inside,0.000029715198414566687,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5380
24,1430211,449192,44768534,BAYLAN_LORA_W,POINT (428463.009692822 4241438.38791245),EPSG:5258,428463.009692822,4241438.38791245,38.302919824088185,38.18215994115859,5337,YILDIZLAR 4. ETAP DC-1,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5337
32,1430465,449209,44768595,BAYLAN_LORA_W,POINT (428429.124800528 4241265.8783894),EPSG:5258,428429.124800528,4241265.8783894,38.301363172636485,38.18179004753026,5366,YILDIZLAR 4. ETAP GB-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5366
39,1430689,449930,44768697,BAYLAN_LORA_W,POINT (428601.6986 4242057.0498),EPSG:5258,428601.6986,4242057.0498,38.30850371652995,38.18368287956266,5254,DC 12,Maks_Bina,inside,0.000023801821394195653,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5254
41,1431006,448656,44778794,BAYLAN_LORA_W,POINT (427674.115439541 4241171.67401239),EPSG:5258,427674.115439541,4241171.67401239,38.300454072120075,38.173169115797684,5363,YILDIZLAR 4. ETAP DC-27,Maks_Bina,inside,0.000023268795084751802,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5363
46,1436018,449172,44768796,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
47,1429923,449931,44768736,BAYLAN_LORA_W,POINT (428316.656693658 4240910.94693278),EPSG:5258,428316.656693658,4240910.94693278,38.298157007322374,38.18054038196314,5325,YILDIZLAR 4.ETAP DB-17,Maks_Bina,inside,0.000034723787642965484,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5325
48,640000397,449717,44768762,BAYLAN_LORA_W,POINT (446299.871980856 4247873.90825611),EPSG:5258,446299.871980856,4247873.90825611,38.362137113320564,38.38557625293827,,,,,,,,skip,NO_BUILDING_CANDIDATE,
52,1430294,449253,44768877,BAYLAN_LORA_W,POINT (427580.231395106 4241123.0834684),EPSG:5258,427580.231395106,4241123.0834684,38.300008804410254,38.17210090972328,5336,YILDIZLAR 4.ETAP DB-29,Maks_Bina,inside,0.000029856290818529143,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5336
54,1430499,449979,44768798,BAYLAN_LORA_W,POINT (428187.114915541 4241269.29449812),EPSG:5258,428187.114915541,4241269.29449812,38.30137461548111,38.17902326624059,5364,YILDIZLAR 4. ETAP GB-1,Maks_Bina,inside,0.000028103174282542017,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5364
57,1430647,449660,44768856,BAYLAN_LORA_W,POINT (428184.203406156 4241307.9311159),EPSG:5258,428184.203406156,4241307.9311159,38.30172241748694,38.17898606174663,5318,YILDIZLAR 4.ETAP DB-10,Maks_Bina,inside,0.000034775924738146854,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5318
59,1428935,437486,44768834,BAYLAN_LORA_W,POINT (428805.194490558 4241527.43787526),EPSG:5258,428805.194490558,4241527.43787526,38.30374918607339,38.18606260765555,5412,YILDIZLAR 5.ETAP GB-7,Maks_Bina,inside,0.000027270444545491945,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5412
61,1430616,449642,44768880,BAYLAN_LORA_W,POINT (428244.216628326 4241305.76881206),EPSG:5258,428244.216628326,4241305.76881206,38.301707739208524,38.179672300387864,5319,YILDIZLAR 4.ETAP DB-11,Maks_Bina,inside,0.00003496281480334884,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5319
63,1429322,449175,44768869,BAYLAN_LORA_W,POINT (428623.398744433 4241655.30658628),EPSG:5258,428623.398744433,4241655.30658628,38.304886577183865,38.18397151035823,5386,YILDIZLAR -TOKİ 5.ETAP DB-7,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5386
64,1430132,437391,44768898,BAYLAN_LORA_W,POINT (428463.009692822 4241438.38791245),EPSG:5258,428463.009692822,4241438.38791245,38.302919824088185,38.18215994115859,5337,YILDIZLAR 4. ETAP DC-1,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5337
66,1430182,449176,44768889,BAYLAN_LORA_W,POINT (427582.851610858 4241178.81136586),EPSG:5258,427582.851610858,4241178.81136586,38.30051100658821,38.17212515590973,5333,YILDIZLAR 4.ETAP DB-25,Maks_Bina,inside,0.00003465549025970792,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5333
67,1436036,449433,44768983,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
69,1430585,449599,44768955,BAYLAN_LORA_W,POINT (428524.685502671 4241344.24916036),EPSG:5258,428524.685502671,4241344.24916036,38.3020767440751,38.18287449095757,5339,YILDIZLAR 4. ETAP DC-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5339
71,1435853,449432,44768975,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
75,1428938,449334,44768993,BAYLAN_LORA_W,POINT (428356.064601037 4241811.52338086),EPSG:5258,428356.064601037,4241811.52338086,38.30627246242431,38.18089961693989,5407,YILDIZLAR 5.ETAP GB-2,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5407
81,2844366,449651,44769069,BAYLAN_LORA_W,POINT (433807.346776903 4244970.55647973),EPSG:5258,433807.346776903,4244970.55647973,38.335147697656254,38.24292262237556,,,,,0,,,skip,AMBIGUOUS_BUILDING,2861|2865
86,1429222,443276,44769190,BAYLAN_LORA_W,POINT (428729.436429116 4241610.47085171),EPSG:5258,428729.436429116,4241610.47085171,38.30449112748716,38.18518821413361,5388,YILDIZLAR -TOKİ 5.ETAP DB-9,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5388
87,1431019,449730,44769163,BAYLAN_LORA_W,POINT (427874.296655761 4241223.54387687),EPSG:5258,427874.296655761,4241223.54387687,38.300937417393456,38.17545208300389,5379,YILDIZLAR 4. ETAP GB-16,Maks_Bina,inside,0.000027809552013064285,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5379
93,1436035,449533,44769141,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
94,1430544,452251,44769193,BAYLAN_LORA_W,POINT (428524.685502671 4241344.24916036),EPSG:5258,428524.685502671,4241344.24916036,38.3020767440751,38.18287449095757,5339,YILDIZLAR 4. ETAP DC-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5339
95,1430719,449607,44794206,BAYLAN_LORA_W,POINT (427847.366914842 4241277.99971289),EPSG:5258,427847.366914842,4241277.99971289,38.30142578564931,38.175138694365295,5374,YILDIZLAR 4. ETAP GB-11,Maks_Bina,inside,0.000027682956979000533,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5374
96,1431011,449608,44769321,BAYLAN_LORA_W,POINT (428193.057235849 4241006.54167193),EPSG:5258,428193.057235849,4241006.54167193,38.29900823802422,38.1791178657426,5330,YILDIZLAR 4.ETAP DB-22,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5330
103,1436142,443757,44769153,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
104,1430859,449535,44769184,BAYLAN_LORA_W,POINT (428169.214576272 4240970.89099985),EPSG:5258,428169.214576272,4240970.89099985,38.29868519254903,38.17884894716131,5357,YILDIZLAR 4. ETAP DC-21,Maks_Bina,inside,0.000014580498272646751,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5357
105,1430083,449707,44769243,BAYLAN_LORA_W,POINT (428444.88040041 4240980.37631131),EPSG:5258,428444.88040041,4240980.37631131,38.29879265088136,38.18199903102957,5328,YILDIZLAR 4.ETAP DB-20,Maks_Bina,inside,0.0000018164917588814325,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5328
117,1430718,452253,44769418,BAYLAN_LORA_W,POINT (427847.366914842 4241277.99971289),EPSG:5258,427847.366914842,4241277.99971289,38.30142578564931,38.175138694365295,5374,YILDIZLAR 4. ETAP GB-11,Maks_Bina,inside,0.000027682956979000533,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5374
120,1429830,449615,44769426,BAYLAN_LORA_W,POINT (428397.099433508 4241137.81803506),EPSG:5258,428397.099433508,4241137.81803506,38.30020706230909,38.18143692584026,5349,YILDIZLAR 4. ETAP DC-13,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5349
122,1430085,449402,44769540,BAYLAN_LORA_W,POINT (428444.88040041 4240980.37631131),EPSG:5258,428444.88040041,4240980.37631131,38.29879265088136,38.18199903102957,5328,YILDIZLAR 4.ETAP DB-20,Maks_Bina,inside,0.0000018164917588814325,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5328
124,2844341,449738,44769462,BAYLAN_LORA_W,POINT (433795.338833272 4244960.73425036),EPSG:5258,433795.338833272,4244960.73425036,38.33505833245254,38.242786213684646,,,,,0,,,skip,AMBIGUOUS_BUILDING,2861|2865
130,1430695,453604,44775910,BAYLAN_LORA_W,POINT (427736.262498863 4241209.48410822),EPSG:5258,427736.262498863,4241209.48410822,38.30079966666516,38.17387565121006,5360,YILDIZLAR 4. ETAP DC-24,Maks_Bina,inside,0.00003153152210451317,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5360
135,1429543,449207,44769746,BAYLAN_LORA_W,POINT (428380.934900173 4241249.22056873),EPSG:5258,428380.934900173,4241249.22056873,38.301209276808436,38.18124087131406,5347,YILDIZLAR 4. ETAP DC-11,Maks_Bina,inside,0.000008563348349619926,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5347
146,1430673,449454,44769845,BAYLAN_LORA_W,POINT (428478.771288638 4241553.66811079),EPSG:5258,428478.771288638,4241553.66811079,38.30395951365778,38.182328459634014,5340,YILDIZLAR 4. ETAP DC-4,Maks_Bina,inside,0.000017253527811942867,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5340
147,1430378,449554,44769875,BAYLAN_LORA_W,POINT (429123.136789969 4243338.62913693),EPSG:5258,429123.136789969,4243338.62913693,38.32008940085304,38.18951557791742,4946,DB-5,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,4946
149,1429637,449475,44774942,BAYLAN_LORA_W,POINT (428284.047567175 4241203.21481315),EPSG:5258,428284.047567175,4241203.21481315,38.30078712557862,38.18013801095817,5368,YILDIZLAR 4. ETAP GB-5,Maks_Bina,inside,0.000015844519393708177,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5368
150,1435755,449530,44774446,BAYLAN_LORA_W,POINT (442084.806414285 4248031.27706618),EPSG:5258,442084.806414285,4248031.27706618,38.36329207690722,38.337338453469805,,,,,0.0012106678521480762,,,skip,AMBIGUOUS_BUILDING,701|4065|4071|4073|4078|4085|4091|4099
153,1429200,449389,44769862,BAYLAN_LORA_W,POINT (428783.013719401 4241570.10926697),EPSG:5258,428783.013719401,4241570.10926697,38.30413180666738,38.18580475195174,5402,YILDIZLAR 5.ETAP DC-12,Maks_Bina,inside,0.000034115139781616235,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5402
156,1429270,449391,44796085,BAYLAN_LORA_W,POINT (428717.193592521 4241464.38668885),EPSG:5258,428717.193592521,4241464.38668885,38.30317424162215,38.18506298269815,5403,YILDIZLAR 5.ETAP DC-13,Maks_Bina,inside,0.0000345192986572501,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5403
157,1431062,449586,44769897,BAYLAN_LORA_W,POINT (427674.115439541 4241171.67401239),EPSG:5258,427674.115439541,4241171.67401239,38.300454072120075,38.173169115797684,5363,YILDIZLAR 4. ETAP DC-27,Maks_Bina,inside,0.000023268795084751802,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5363
158,1429901,452152,44769902,BAYLAN_LORA_W,POINT (428397.099433508 4241137.81803506),EPSG:5258,428397.099433508,4241137.81803506,38.30020706230909,38.18143692584026,5349,YILDIZLAR 4. ETAP DC-13,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5349
162,1428857,449479,44770007,BAYLAN_LORA_W,POINT (428805.194490558 4241527.43787526),EPSG:5258,428805.194490558,4241527.43787526,38.30374918607339,38.18606260765555,5412,YILDIZLAR 5.ETAP GB-7,Maks_Bina,inside,0.000027270444545491945,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5412
164,1431063,449480,44770031,BAYLAN_LORA_W,POINT (427631.576590957 4241144.53471241),EPSG:5258,427631.576590957,4241144.53471241,38.30020617576364,38.17268563422931,5380,YILDIZLAR 4.ETAP DB-26,Maks_Bina,inside,0.000029715198414566687,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5380
165,1444172,449481,44770038,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
168,1429863,453303,44770070,BAYLAN_LORA_W,POINT (428327.3973021 4240838.10327731),EPSG:5258,428327.3973021,4240838.10327731,38.297501695555006,38.18067053309495,5355,YILDIZLAR 4. ETAP DC-19,Maks_Bina,inside,0.0000341003099859309,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5355
173,1435838,452157,44770142,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
174,1429119,449466,44770182,BAYLAN_LORA_W,POINT (428621.803807893 4241700.13346301),EPSG:5258,428621.803807893,4241700.13346301,38.30529024679834,38.18394875324812,5395,YILDIZLAR -TOKİ 5.ETAP DC-5,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5395
176,1430873,449485,44770137,BAYLAN_LORA_W,POINT (428375.48351333 4241413.58564436),EPSG:5258,428375.48351333,4241413.58564436,38.30268942736513,38.181161912217085,5312,YILDIZLAR 4.ETAP DB -4,Maks_Bina,inside,0.000028582716045002573,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5312
183,1431053,452236,44770278,BAYLAN_LORA_W,POINT (427874.296655761 4241223.54387687),EPSG:5258,427874.296655761,4241223.54387687,38.300937417393456,38.17545208300389,5379,YILDIZLAR 4. ETAP GB-16,Maks_Bina,inside,0.000027809552013064285,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5379
186,1430116,452339,44770340,BAYLAN_LORA_W,POINT (428262.737643277 4241345.44757137),EPSG:5258,428262.737643277,4241345.44757137,38.302066642126576,38.17987999232849,5345,YILDIZLAR 4. ETAP DC-9,Maks_Bina,inside,0.0000345957252365373,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5345
189,1429024,454464,44770291,BAYLAN_LORA_W,POINT (428679.076296822 4241639.9235),EPSG:5258,428679.076296822,4241639.9235,38.30475243390086,38.184609547790394,5387,YILDIZLAR -TOKİ 5.ETAP DB-8,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5387
190,1430641,452155,44770297,BAYLAN_LORA_W,POINT (427701.010207965 4241239.14454074),EPSG:5258,427701.010207965,4241239.14454074,38.30106400598566,38.173469651581975,5359,YILDIZLAR 4. ETAP DC-23,Maks_Bina,inside,0.0000315740964632883,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5359
196,1431936,429132,44745524,BAYLAN_LORA_W,POINT (431519.095674789 4244618.74697722),,431519.095674789,4244618.74697722,,,,,,,,,,skip,DUPLICATE_SOURCE_METER,
296,1429041,440987,44743763,BAYLAN_LORA_W,POINT (428679.076296822 4241639.9235),EPSG:5258,428679.076296822,4241639.9235,38.30475243390086,38.184609547790394,5387,YILDIZLAR -TOKİ 5.ETAP DB-8,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5387
362,1429128,430444,44743811,BAYLAN_LORA_W,POINT (428665.946300409 4241596.81291132),EPSG:5258,428665.946300409,4241596.81291132,38.304363054046966,38.184463798919936,5390,YILDIZLAR -TOKİ 5.ETAP DB-11,Maks_Bina,inside,0.0001578024109546335,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5390
367,1429088,441128,44744366,BAYLAN_LORA_W,POINT (428679.076296822 4241639.9235),EPSG:5258,428679.076296822,4241639.9235,38.30475243390086,38.184609547790394,5387,YILDIZLAR -TOKİ 5.ETAP DB-8,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5387
426,1428861,441238,44745050,BAYLAN_LORA_W,POINT (428805.194490558 4241527.43787526),EPSG:5258,428805.194490558,4241527.43787526,38.30374918607339,38.18606260765555,5412,YILDIZLAR 5.ETAP GB-7,Maks_Bina,inside,0.000027270444545491945,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5412
429,1429308,438305,44791811,BAYLAN_LORA_W,POINT (428398.427898144 4241734.40568007),EPSG:5258,428398.427898144,4241734.40568007,38.30558117453661,38.1813917161464,5393,YILDIZLAR -TOKİ 5.ETAP DC-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5393
444,2825153,441323,44745314,BAYLAN_LORA_W,POINT (437068.1112 4248125.3542),EPSG:5258,437068.1112,4248125.3542,38.363801075700025,38.279933412490124,,,,,49.15581390443232,,,skip,TOO_FAR_FROM_BUILDING,3881
473,1444925,430413,44745300,BAYLAN_LORA_W,POINT (431329.2586 4244469.1287),EPSG:5258,431329.2586,4244469.1287,38.33044448261031,38.21463070435389,,,,,91.13042947267643,,,skip,TOO_FAR_FROM_BUILDING,4713
495,1431936,438483,44784623,BAYLAN_LORA_W,POINT (439374.379312165 4247292.83880185),,439374.379312165,4247292.83880185,,,,,,,,,,skip,DUPLICATE_SOURCE_METER,
539,1444768,440213,44746069,BAYLAN_LORA_W,POINT (431496.243400402 4244517.34421137),EPSG:5258,431496.243400402,4244517.34421137,38.330891577812174,38.216535624150225,,,,,0,,,skip,AMBIGUOUS_BUILDING,371|4723
541,1428939,438585,44746064,BAYLAN_LORA_W,POINT (428356.064601037 4241811.52338086),EPSG:5258,428356.064601037,4241811.52338086,38.30627246242431,38.18089961693989,5407,YILDIZLAR 5.ETAP GB-2,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5407
563,1444281,438458,44754372,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
575,1429381,438724,44746718,BAYLAN_LORA_W,POINT (428430.9835 4242156.3847),EPSG:5258,428430.9835,4242156.3847,38.30938491651049,38.18172117444407,5233,DB 21,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5233
582,2825640,438460,44746833,BAYLAN_LORA_W,POINT (436577.9346 4248804.3548),EPSG:5258,436577.9346,4248804.3548,38.369882940016566,38.27426414743321,,,,,,,,skip,NO_BUILDING_CANDIDATE,
584,1444304,439286,44746860,BAYLAN_LORA_W,POINT (431422.7987 4244589.4812),EPSG:5258,431422.7987,4244589.4812,38.3315357693872,38.21568871974731,,,,,40.327376745525676,,,skip,TOO_FAR_FROM_BUILDING,4621
592,2825280,438456,44746750,BAYLAN_LORA_W,POINT (437133.9269 4247996.5752),EPSG:5258,437133.9269,4247996.5752,38.36264565356417,38.280697901451,,,,,144.73471073708663,,,skip,TOO_FAR_FROM_BUILDING,3910
597,1444251,438969,44746800,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
610,1444750,439285,44746832,BAYLAN_LORA_W,POINT (431496.243400402 4244517.34421137),EPSG:5258,431496.243400402,4244517.34421137,38.330891577812174,38.216535624150225,,,,,0,,,skip,AMBIGUOUS_BUILDING,371|4723
613,1444792,429310,44744817,BAYLAN_LORA_W,POINT (431851.48672 4244034.25974),EPSG:5258,431851.48672,4244034.25974,38.32656704480052,38.22064473175053,,,,,,,,skip,NO_BUILDING_CANDIDATE,
654,1444751,440011,44746656,BAYLAN_LORA_W,POINT (431496.243400402 4244517.34421137),EPSG:5258,431496.243400402,4244517.34421137,38.330891577812174,38.216535624150225,,,,,0,,,skip,AMBIGUOUS_BUILDING,371|4723
663,1444767,438576,44746465,BAYLAN_LORA_W,POINT (431496.243400402 4244517.34421137),EPSG:5258,431496.243400402,4244517.34421137,38.330891577812174,38.216535624150225,,,,,0,,,skip,AMBIGUOUS_BUILDING,371|4723
678,1429118,438652,44746425,BAYLAN_LORA_W,POINT (428621.803807893 4241700.13346301),EPSG:5258,428621.803807893,4241700.13346301,38.30529024679834,38.18394875324812,5395,YILDIZLAR -TOKİ 5.ETAP DC-5,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5395
679,2825097,438572,44746416,BAYLAN_LORA_W,POINT (437095.2735 4248147.6369),EPSG:5258,437095.2735,4248147.6369,38.36400370696417,38.28024219299072,,,,,57.21569769689648,,,skip,TOO_FAR_FROM_BUILDING,3904
718,14447,440085,44767709,BAYLAN_LORA_W,POINT (431496.243400402 4244517.34421137),EPSG:5258,431496.243400402,4244517.34421137,38.330891577812174,38.216535624150225,,,,,0,,,skip,AMBIGUOUS_BUILDING,371|4723
719,1429295,438798,44747341,BAYLAN_LORA_W,POINT (428507.107368608 4241687.744206),EPSG:5258,428507.107368608,4241687.744206,38.3051695162879,38.18263882975883,5383,YILDIZLAR -TOKİ 5.ETAP DB-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5383
745,1444763,438799,44747342,BAYLAN_LORA_W,POINT (431496.243400402 4244517.34421137),EPSG:5258,431496.243400402,4244517.34421137,38.330891577812174,38.216535624150225,,,,,0,,,skip,AMBIGUOUS_BUILDING,371|4723
769,1444812,438960,44747089,BAYLAN_LORA_W,POINT (431265.7871 4244494.342),EPSG:5258,431265.7871,4244494.342,38.33066673932499,38.21390240696667,,,,,136.4626398073439,,,skip,TOO_FAR_FROM_BUILDING,4713
797,1444218,439306,44747038,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
887,2825197,439061,44747849,BAYLAN_LORA_W,POINT (436696.8004 4248616.0839),EPSG:5258,436696.8004,4248616.0839,38.36819540604212,38.275641128849365,,,,,,,,skip,NO_BUILDING_CANDIDATE,
920,1429115,443812,44768028,BAYLAN_LORA_W,POINT (428830.154767432 4241487.80871819),EPSG:5258,428830.154767432,4241487.80871819,38.30339418945748,38.18635192817309,5405,YILDIZLAR 5.ETAP DC-15,Maks_Bina,inside,0.000033910917147422826,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5405
937,1444217,439198,44747414,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
951,1444284,440014,44746682,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
954,2825169,438827,44747704,BAYLAN_LORA_W,POINT (437074.0769 4248159.9279),EPSG:5258,437074.0769,4248159.9279,38.36411293552163,38.27999858171796,,,,,36.52061172238275,,,skip,TOO_FAR_FROM_BUILDING,3912
963,1429517,438868,44747556,BAYLAN_LORA_W,POINT (428393.221097579 4241844.27704632),EPSG:5258,428393.221097579,4241844.27704632,38.30657046965084,38.18132106798747,5381,YILDIZLAR -TOKİ 5.ETAP DB-1,Maks_Bina,inside,0.000017490549184462118,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5381
995,1444253,438822,44747609,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
1012,1444283,439592,44747948,BAYLAN_LORA_W,POINT (431498.490817993 4244581.98765277),EPSG:5258,431498.490817993,4244581.98765277,38.33147405383142,38.216555055598086,,,,,0.004111482686666444,,,skip,AMBIGUOUS_BUILDING,1458|1459|2415
1027,1429021,439612,44748241,BAYLAN_LORA_W,POINT (428773.681354487 4241639.72589066),EPSG:5258,428773.681354487,4241639.72589066,38.30475816671548,38.18569105751739,5385,YILDIZLAR -TOKİ 5.ETAP DB-6,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5385
